Date,"Mt. Gox
BTC/USD
Weighted
Avg","Mt. Gox
BTC/USD
Volume (BTCs)","Month
Name","Mt. Gox
BTC/USD
Monthly
Avg","Through
Block","Mt. Gox
BTC/USD
Open","Mt. Gox
BTC/USD
High","Mt. Gox
BTC/USD
Low","Mt. Gox
BTC/USD
Close","Mt. Gox
BTC/USD
Volume (USDs)","Output
Volume (BTCs)
","Mt. Gox
BTC/EUR
Close","EUR/USD
Forex","EUR
Premium",Gold,"BTC/
Gold",Silver,"BTC/
Silver",Crude (WTI),"BTC/
Oil","BitcoinTalk
New Posts","BitcoinTalk
Page Views"
11/28/2011,$2.51,"41,261.74",,,,2.47991,2.55000,2.44000,2.55000,"$103,409.13","3,976,959",1.91500,1.3246,-0.53%,"$1,710.80",0.0015,$32.00,0.0784,$98.21,0.0256,"1,070","172,587"
11/29/2011,$2.79,"180,531.08",,,,2.55000,2.98100,2.54028,2.75019,"$503,908.53","3,011,316",2.13038,1.3328,3.14%,"$1,713.40",0.0016,$31.96,0.0873,$99.79,0.0280,"1,308","195,737"
11/30/2011,$2.91,"120,145.34",Nov. 2011,$2.69,"155,451",2.75019,3.09000,2.73225,2.97010,"$349,861.49","5,874,122",2.20500,1.3337,-1.00%,"$1,745.50",0.0017,$31.35,0.0928,$100.36,0.0290,"1,508","186,365"
12/1/2011,$3.05,"63,864.09",,,,2.97010,3.14000,2.92894,3.06000,"$195,016.15","3,247,186",2.28000,1.3361,-0.45%,"$1,735.30",0.0018,$33.28,0.0916,$100.20,0.0304,"1,480","218,600"
12/2/2011,$3.10,"57,494.90",,,,3.06000,3.13800,3.03498,3.11510,"$178,018.00","4,672,086",2.30000,1.3462,-0.61%,"$1,747.00",0.0018,$33.15,0.0935,$100.96,0.0307,"1,178","192,748"
12/3/2011,$2.93,"123,022.09",,,,3.11510,3.12500,2.75000,2.79400,"$360,981.81","4,034,195",2.06256,1.3458,-0.66%,"$1,747.00",0.0017,$33.15,0.0884,$100.96,0.0290,885,"178,714"
12/4/2011,$2.75,"95,222.47",,,,2.79400,2.89998,2.61000,2.82809,"$261,745.73","3,364,466",2.11638,1.3394,0.23%,"$1,747.00",0.0016,$33.15,0.0830,$100.96,0.0272,789,"166,628"
12/5/2011,$2.87,"30,884.98",,,,2.82809,2.93000,2.78070,2.87980,"$88,678.38","2,092,723",2.14419,1.3395,-0.27%,"$1,730.70",0.0017,$32.48,0.0884,$100.99,0.0284,865,"219,368"
12/6/2011,$2.98,"55,599.98",,,,2.87980,3.05000,2.87010,3.03000,"$165,517.79","7,369,513",2.23440,1.3430,-0.97%,"$1,727.90",0.0017,$31.85,0.0936,$101.28,0.0294,"1,012","182,298"
12/7/2011,$3.00,"58,122.19",,,,3.03000,3.08200,2.93241,2.99001,"$174,201.54","5,591,453",2.18935,1.3385,-2.03%,"$1,740.90",0.0017,$32.45,0.0924,$100.49,0.0299,"1,039","184,764"
12/8/2011,$2.95,"39,933.69",,,,2.99001,3.00634,2.88421,2.98000,"$117,824.45","4,750,151",2.25932,1.3406,1.61%,"$1,709.80",0.0017,$32.64,0.0904,$98.34,0.0300,"1,058","169,133"
12/9/2011,$2.99,"34,385.44",,,,2.98000,3.03900,2.93471,2.96999,"$102,810.85","2,578,945",2.23440,1.3383,0.68%,"$1,712.80",0.0017,$32.00,0.0934,$99.41,0.0301,"1,070","160,228"
12/10/2011,$3.04,"74,305.72",,,,2.96999,3.13320,2.93471,3.05000,"$225,642.57","1,146,907",2.34279,1.3352,2.50%,"$1,712.80",0.0018,$32.00,0.0950,$99.41,0.0306,720,"148,737"
12/11/2011,$3.20,"108,223.27",,,,3.05000,3.38000,2.99000,3.25110,"$346,453.23","908,804",2.48001,1.3387,2.07%,"$1,712.80",0.0019,$32.00,0.1000,$99.41,0.0322,"1,106","189,844"
12/12/2011,$3.18,"39,900.00",,,,3.25110,3.29010,3.08414,3.13500,"$126,940.32","780,887",2.34220,1.3385,0.00%,"$1,664.20",0.0019,$31.22,0.1019,$97.77,0.0325,"1,089","206,994"
12/13/2011,$3.21,"32,658.54",,,,3.13500,3.25000,3.14100,3.24990,"$104,930.82","415,686",2.42060,1.3290,-1.02%,"$1,659.90",0.0019,$31.34,0.1024,$100.14,0.0321,"1,067","198,476"
12/14/2011,$3.12,"72,477.69",,,,3.24990,3.24805,2.99401,3.15000,"$225,975.05","414,644",2.40999,1.3163,0.70%,"$1,584.30",0.0020,$29.92,0.1043,$94.95,0.0329,966,"176,329"
12/15/2011,$3.17,"30,094.23",,,,3.15000,3.21445,3.11001,3.20000,"$95,417.41","460,923",2.46000,1.3014,0.05%,"$1,574.60",0.0020,$28.80,0.1101,$93.87,0.0338,"1,038","169,724"
12/16/2011,$3.18,"29,868.63",,,,3.20000,3.22000,3.15000,3.20000,"$95,114.72","434,633",2.45000,1.3000,-0.47%,"$1,595.60",0.0020,$29.78,0.1068,$93.53,0.0340,946,"164,473"
12/17/2011,$3.19,"16,479.96",,,,3.20000,3.22990,3.15526,3.20010,"$52,586.17","427,685",2.43040,1.3032,-1.04%,"$1,595.60",0.0020,$29.78,0.1071,$93.53,0.0341,734,"158,566"
12/18/2011,$3.20,"10,793.72",,,,3.20010,3.21890,3.17510,3.19300,"$34,542.59","310,832",2.46001,1.3043,0.49%,"$1,595.60",0.0020,$29.78,0.1075,$93.53,0.0342,805,"160,143"
12/19/2011,$3.41,"139,986.97",,,,3.19300,3.70036,3.18933,3.52020,"$476,965.51","456,568",2.69500,1.3042,-0.15%,"$1,594.40",0.0021,$28.78,0.1185,$93.88,0.0363,"1,256","182,184"
12/20/2011,$3.97,"186,409.95",,,,3.52020,4.50000,3.48300,3.95000,"$739,231.72","487,765",3.12436,1.3019,2.89%,"$1,615.60",0.0025,$29.28,0.1356,$97.22,0.0408,"1,496","212,701"
12/21/2011,$3.93,"48,793.69",,,,3.95000,4.04000,3.81000,3.89000,"$191,659.23","608,602",3.01500,1.3045,1.10%,"$1,611.90",0.0024,$29.75,0.1321,$98.67,0.0398,"1,282","171,776"
12/22/2011,$3.79,"57,206.32",,,,3.89000,3.99199,3.50900,3.89010,"$216,558.95","497,996",3.00000,1.3091,0.95%,"$1,608.90",0.0024,$29.30,0.1294,$99.53,0.0381,"1,448","186,741"
12/23/2011,$3.90,"20,496.54",,,,3.89010,3.95000,3.81500,3.94678,"$80,030.54","293,820",3.07000,1.3053,1.51%,"$1,604.70",0.0024,$29.22,0.1335,$99.68,0.0391,"1,080","166,689"
12/24/2011,$3.92,"14,933.59",,,,3.94678,3.96900,3.85500,3.94000,"$58,567.87","278,028",3.02004,1.3060,0.11%,"$1,604.70",0.0024,$29.22,0.1342,$99.68,0.0393,744,"163,809"
12/25/2011,$4.14,"80,800.44",,,,3.94000,4.38970,3.78070,4.22500,"$334,511.38","316,815",3.28000,1.3043,1.24%,"$1,604.70",0.0026,$29.22,0.1417,$99.68,0.0415,727,"184,026"
12/26/2011,$4.04,"88,825.75",,,,4.22500,4.31259,3.81000,4.01800,"$358,539.93","383,673",3.12000,1.3043,1.26%,"$1,604.70",0.0025,$29.22,0.1383,$99.68,0.0405,956,"203,001"
12/27/2011,$4.03,"30,159.46",,,,4.01800,4.09980,3.96200,4.06997,"$121,501.17","982,261",3.10987,1.3062,-0.19%,"$1,594.20",0.0025,$29.22,0.1379,$101.34,0.0398,"1,206","199,113"
12/28/2011,$4.14,"33,837.22",,,,4.06997,4.25000,3.99000,4.18552,"$140,029.63","326,037",3.28000,1.3068,2.35%,"$1,562.90",0.0026,$28.65,0.1445,$99.36,0.0417,"1,052","210,140"
12/29/2011,$4.22,"53,069.29",,,,4.18552,4.33000,4.11600,4.16600,"$223,710.01","451,570",3.21010,1.3036,0.45%,"$1,540.90",0.0027,$26.16,0.1613,$99.65,0.0423,"1,288","160,200"
12/30/2011,$4.19,"41,068.60",,,,4.16600,4.30000,4.06334,4.24800,"$172,118.96","337,122",3.37821,1.2922,2.69%,"$1,566.80",0.0027,$28.18,0.1487,$98.83,0.0424,"1,166","176,038"
12/31/2011,$4.60,"129,730.72",Dec 2011,$3.46,"160,036",4.24800,4.99500,4.20000,4.72202,"$596,240.41","288,894",3.54760,1.2950,-2.78%,"$1,566.80",0.0029,$28.18,0.1632,$98.83,0.0465,"1,305","176,193"
1/1/2012,$5.10,"108,509.23",,,,4.72202,5.49990,4.61500,5.26766,"$553,045.14","303,512",4.10703,1.2962,1.05%,"$1,566.80",0.0033,$28.18,0.1810,$98.83,0.0516,"1,121","171,688"
1/2/2012,$5.21,"69,150.93",,,,5.26766,5.47000,4.80000,5.21678,"$360,357.28","295,186",4.01800,1.2959,-0.19%,"$1,566.80",0.0033,$28.18,0.1849,$98.83,0.0527,"1,324","196,871"
1/3/2012,$4.95,"125,170.25",,,,5.21678,5.29000,4.65000,4.88080,"$619,170.54","244,250",3.70000,1.2938,-1.96%,"$1,600.50",0.0031,$28.78,0.1720,$102.96,0.0481,"1,303","184,760"
1/4/2012,$5.25,"131,170.86",,,,4.88080,5.70000,4.75100,5.57383,"$688,717.86","338,482",4.23359,1.3004,-1.24%,"$1,612.70",0.0033,$29.18,0.1799,$103.22,0.0509,"1,446","212,140"
1/5/2012,$6.20,"182,328.19",,,,5.57383,7.22000,5.57401,6.94760,"$1,130,623.29","673,601",5.46900,1.3003,2.30%,"$1,620.10",0.0038,$28.92,0.2144,$101.81,0.0609,"2,130","241,233"
1/6/2012,$6.79,"218,077.48",,,,6.94760,7.21000,6.12610,6.69693,"$1,481,327.88","622,080",5.20000,1.2872,-0.05%,"$1,616.80",0.0042,$29.40,0.2310,$101.56,0.0669,"2,079","238,307"
1/7/2012,$6.72,"48,387.58",,,,6.69693,7.01556,6.38000,6.81000,"$325,053.98","393,041",5.24999,1.2770,-1.58%,"$1,616.80",0.0042,$29.40,0.2286,$101.56,0.0662,"1,390","192,704"
1/8/2012,$7.05,"57,193.53",,,,6.81000,7.20000,6.73357,7.11358,"$403,151.44","330,587",5.43212,1.2720,-2.95%,"$1,616.80",0.0044,$29.40,0.2398,$101.56,0.0694,"1,688","201,985"
1/9/2012,$6.47,"148,406.85",,,,7.11358,7.19100,5.81000,6.32570,"$960,592.31","442,394",4.90000,1.2715,-1.53%,"$1,608.10",0.0040,$28.85,0.2243,$101.31,0.0639,"1,764","213,444"
1/10/2012,$6.40,"110,210.25",,,,6.32570,6.89000,6.00100,6.36000,"$705,056.48","375,302",5.20000,1.2727,3.90%,"$1,631.50",0.0039,$29.69,0.2156,$102.24,0.0626,"1,649","207,619"
1/11/2012,$6.81,"99,442.07",,,,6.36000,7.13800,6.41266,6.90000,"$677,642.84","451,444",5.50000,1.2780,1.84%,"$1,639.60",0.0042,$29.81,0.2284,$100.87,0.0675,"1,793","205,281"
1/12/2012,$6.74,"140,116.52",,,,6.90000,6.99700,6.33700,6.79999,"$944,165.94","311,617",5.28000,1.2734,-1.14%,"$1,647.70",0.0041,$30.58,0.2204,$99.10,0.0680,"1,691","217,585"
1/13/2012,$6.61,"60,228.77",,,,6.79999,6.80400,6.40000,6.41000,"$398,312.18","439,298",5.15100,1.2752,2.41%,"$1,630.80",0.0041,$29.64,0.2230,$98.70,0.0670,"2,048","201,912"
1/14/2012,$6.59,"141,896.32",,,,6.41000,6.95039,6.22010,6.75001,"$935,192.51","368,949",5.31001,1.2778,0.52%,"$1,630.80",0.0040,$29.64,0.2223,$98.70,0.0668,"1,735","200,958"
1/15/2012,$6.90,"62,233.33",,,,6.75001,7.08000,6.74115,7.00177,"$429,700.86","279,850",5.42920,1.2681,-1.70%,"$1,630.80",0.0042,$29.64,0.2328,$98.70,0.0699,"1,502","206,929"
1/16/2012,$6.83,"122,666.57",,,,7.00177,7.18888,6.51100,6.68254,"$837,413.61","406,064",5.16461,1.2676,-2.08%,"$1,630.80",0.0042,$29.90,0.2284,$98.70,0.0692,"2,082","245,795"
1/17/2012,$6.04,"213,409.80",,,,6.68254,6.95000,4.64000,5.59998,"$1,288,538.97","398,498",4.45000,1.2658,0.58%,"$1,655.60",0.0036,$30.41,0.1986,$100.71,0.0600,"1,981","234,450"
1/18/2012,$5.98,"226,680.97",,,,5.59998,6.95000,5.09999,5.92000,"$1,354,753.44","448,003",4.50800,1.2729,-3.17%,"$1,659.90",0.0036,$30.15,0.1983,$100.59,0.0594,"2,857","246,529"
1/19/2012,$6.18,"114,820.45",,,,5.92000,6.36077,5.87284,6.35979,"$709,705.27","359,155",4.95000,1.2793,-0.43%,"$1,654.50",0.0037,$30.79,0.2007,$100.39,0.0616,"2,149","231,109"
1/20/2012,$6.44,"66,786.48",,,,6.35979,6.58000,6.25800,6.48979,"$429,803.56","391,788",5.05000,1.2885,0.26%,"$1,664.00",0.0039,$30.36,0.2121,$98.46,0.0654,"1,695","236,350"
1/21/2012,$6.29,"64,761.69",,,,6.48979,6.54800,6.10000,6.18000,"$407,116.40","307,719",4.80200,1.2942,0.56%,"$1,664.00",0.0038,$30.36,0.2072,$98.46,0.0639,"1,668","208,284"
1/22/2012,$6.29,"44,890.65",,,,6.18000,6.45485,6.10000,6.30970,"$282,233.76","303,898",5.00000,1.2933,2.42%,"$1,664.00",0.0038,$30.36,0.2072,$98.46,0.0639,"1,655","213,648"
1/23/2012,$6.31,"17,693.05",,,,6.30970,6.38900,6.21200,6.35600,"$111,630.55","287,869",4.93001,1.2926,0.26%,"$1,678.30",0.0038,$32.45,0.1945,$99.58,0.0634,"1,659","216,424"
1/24/2012,$6.30,"35,663.08",,,,6.35600,6.39397,6.21900,6.28978,"$224,665.59","321,695",4.95263,1.2949,1.92%,"$1,664.50",0.0038,$31.95,0.1972,$98.95,0.0637,"1,680","202,483"
1/25/2012,$5.88,"133,115.25",,,,6.28978,6.32200,5.50200,5.75000,"$782,053.65","410,275",4.54000,1.3009,2.64%,"$1,700.10",0.0035,$31.67,0.1857,$99.40,0.0592,"1,878","213,161"
1/26/2012,$5.59,"123,954.11",,,,5.75000,5.92000,5.30000,5.34000,"$692,624.73","443,244",4.23717,1.3016,3.17%,"$1,726.70",0.0032,$33.35,0.1676,$99.70,0.0561,"2,341","231,802"
1/27/2012,$5.29,"115,567.83",,,,5.34000,5.51000,5.05000,5.29199,"$611,581.18","388,447",4.05743,1.3125,0.63%,"$1,732.20",0.0031,$33.48,0.1580,$99.56,0.0531,"2,295","226,083"
1/28/2012,$5.57,"89,708.02",,,,5.29199,5.76000,5.26000,5.62667,"$499,881.49","272,882",4.40177,1.3129,2.64%,"$1,732.20",0.0032,$33.48,0.1664,$99.56,0.0559,"1,732","217,327"
1/29/2012,$5.48,"46,430.45",,,,5.62667,5.69999,5.32766,5.38090,"$254,457.17","328,587",4.13653,1.3220,1.60%,"$1,732.20",0.0032,$33.48,0.1637,$99.56,0.0550,"1,747","198,950"
1/30/2012,$5.51,"42,303.14",,,,5.38090,5.60000,5.36694,5.49048,"$233,179.70","340,079",4.29390,1.3219,3.27%,"$1,731.00",0.0032,$33.18,0.1661,$98.78,0.0558,"1,920","201,762"
1/31/2012,$5.53,"48,296.66",Jan 2012,$6.11,"164,780",5.49048,5.65000,5.42600,5.48379,"$267,099.31","319,873",4.25149,1.3152,1.93%,"$1,737.80",0.0032,$33.60,0.1646,$98.48,0.0562,"1,859","206,149"
2/1/2012,$5.82,"115,523.96",,,,5.48379,6.20000,5.46780,6.07561,"$672,632.58","413,291",4.69900,1.3150,1.68%,"$1,747.10",0.0033,$33.80,0.1722,$97.61,0.0596,"1,834","221,033"
2/2/2012,$6.03,"54,546.27",,,,6.07561,6.19900,5.82300,6.10000,"$328,716.58","426,235",4.67388,1.3117,0.50%,"$1,756.80",0.0034,$33.67,0.1791,$96.36,0.0626,"1,740","208,453"
2/3/2012,$5.92,"59,279.85",,,,6.10000,6.14010,5.71872,5.95930,"$350,818.69","365,576",4.65000,1.3156,2.59%,"$1,737.90",0.0034,$33.93,0.1745,$97.84,0.0605,"1,538","210,987"
2/4/2012,$5.92,"20,619.60",,,,5.95930,5.98700,5.84000,5.87343,"$122,071.46","398,931",4.52987,1.3140,1.32%,"$1,737.90",0.0034,$33.93,0.1745,$97.84,0.0605,"1,433","195,206"
2/5/2012,$5.68,"120,336.02",,,,5.87343,5.88480,5.45000,5.68881,"$683,010.86","347,978",4.38000,1.3157,1.28%,"$1,737.90",0.0033,$33.93,0.1674,$97.84,0.0581,"1,556","219,670"
2/6/2012,$5.55,"90,258.84",,,,5.68881,5.72000,5.45000,5.45345,"$500,693.58","312,114",4.14307,1.3151,-0.09%,"$1,722.80",0.0032,$33.52,0.1656,$96.91,0.0573,"1,709","230,820"
2/7/2012,$5.62,"72,748.36",,,,5.45345,5.78000,5.45000,5.69000,"$408,854.24","335,635",4.39212,1.3091,1.04%,"$1,746.40",0.0032,$33.28,0.1689,$98.41,0.0571,"1,790","239,032"
2/8/2012,$5.64,"237,943.12",,,,5.69000,5.84940,5.30000,5.59998,"$1,342,007.99","302,182",4.28000,1.3156,0.55%,"$1,729.30",0.0033,$34.37,0.1641,$98.71,0.0571,"1,988","223,439"
2/9/2012,$5.75,"89,946.12",,,,5.59998,5.91502,5.50000,5.83000,"$516,915.55","275,427",4.40000,1.3261,0.08%,"$1,739.00",0.0033,$33.80,0.1701,$99.84,0.0576,"1,937","228,162"
2/10/2012,$5.88,"39,304.91",,,,5.83000,5.98500,5.80119,5.91260,"$230,967.96","300,669",4.56408,1.3274,2.41%,"$1,723.30",0.0034,$33.55,0.1753,$98.67,0.0596,"1,757","219,122"
2/11/2012,$5.70,"69,711.29",,,,5.91260,6.00000,5.54100,5.60050,"$397,688.29","364,050",4.34502,1.3237,2.63%,"$1,723.30",0.0033,$33.55,0.1699,$98.67,0.0578,"1,319","247,495"
2/12/2012,$5.60,"81,917.16",,,,5.60050,5.85000,5.43000,5.51468,"$459,004.75","444,742",4.28218,1.3197,2.42%,"$1,723.30",0.0032,$33.55,0.1669,$98.67,0.0568,"1,543","212,699"
2/13/2012,$5.34,"170,210.59",,,,5.51468,5.72000,5.20000,5.26000,"$909,500.32","336,255",4.09009,1.3198,2.56%,"$1,723.00",0.0031,$33.84,0.1578,$100.91,0.0529,"1,864","260,705"
2/14/2012,$4.70,"297,572.02",,,,5.26000,5.45126,4.21211,4.46292,"$1,399,443.95","1,272,718",3.45141,1.3236,2.31%,"$1,715.90",0.0027,$33.51,0.1403,$100.74,0.0467,"2,345","285,170"
2/15/2012,$4.58,"161,800.56",,,,4.46292,4.88000,4.20010,4.32510,"$741,639.35","1,218,761",3.20000,1.3158,-2.72%,"$1,726.30",0.0027,$33.69,0.1359,$101.80,0.0450,"1,883","222,700"
2/16/2012,$4.19,"166,594.52",,,,4.32510,4.44400,3.87800,4.27390,"$697,818.37","1,710,441",3.30367,1.3127,1.45%,"$1,726.80",0.0024,$33.18,0.1263,$102.31,0.0410,"2,081","250,785"
2/17/2012,$4.46,"135,949.41",,,,4.27390,4.76998,4.22810,4.41000,"$606,244.08","1,128,149",3.29184,1.3041,-2.73%,"$1,724.50",0.0026,$33.48,0.1332,$103.24,0.0432,"1,944","231,661"
2/18/2012,$4.27,"70,406.17",,,,4.41000,4.49675,4.12000,4.22201,"$300,903.53","668,757",3.29000,1.3144,2.37%,"$1,724.50",0.0025,$33.48,0.1275,$103.24,0.0414,"1,604","222,242"
2/19/2012,$4.35,"62,365.41",,,,4.22201,4.52000,4.18100,4.38669,"$271,300.43","471,283",3.40704,1.3143,2.04%,"$1,724.50",0.0025,$33.48,0.1299,$103.24,0.0421,"1,543","234,186"
2/20/2012,$4.37,"37,299.13",,,,4.38669,4.47000,4.29017,4.36146,"$162,939.76","398,966",3.37227,1.3152,1.66%,"$1,724.50",0.0025,$33.56,0.1302,$103.24,0.0423,"1,851","253,476"
2/21/2012,$4.31,"51,784.83",,,,4.36146,4.39750,4.21200,4.27200,"$222,970.81","361,327",3.25000,1.3228,0.63%,"$1,757.10",0.0025,$33.65,0.1281,$105.84,0.0407,"1,717","200,512"
2/22/2012,$4.44,"103,836.79",,,,4.27200,4.54000,4.27102,4.42474,"$460,671.29","628,104",3.46370,1.3243,3.54%,"$1,770.00",0.0025,$34.08,0.1303,$106.28,0.0418,"1,650","248,711"
2/23/2012,$4.82,"164,308.47",,,,4.42474,5.19778,4.42000,5.01500,"$792,557.08","810,128",3.78162,1.3237,-0.19%,"$1,784.90",0.0027,$34.55,0.1395,$107.83,0.0447,"1,889","249,032"
2/24/2012,$4.98,"89,828.05",,,,5.01500,5.10000,4.82500,5.02880,"$446,896.98","587,906",3.85104,1.3285,1.71%,"$1,775.10",0.0028,$35.57,0.1400,$109.77,0.0454,"1,755","246,604"
2/25/2012,$4.88,"86,163.60",,,,5.02880,5.07000,4.65000,4.77302,"$420,213.07","523,252",3.55740,1.3404,-0.10%,"$1,775.10",0.0027,$35.57,0.1372,$109.77,0.0445,"1,614","228,880"
2/26/2012,$4.96,"70,034.61",,,,4.77302,5.10000,4.77303,4.92200,"$347,092.76","330,484",3.67000,1.3452,0.30%,"$1,775.10",0.0028,$35.57,0.1394,$109.77,0.0452,"1,845","228,817"
2/27/2012,$4.95,"29,371.64",,,,4.92200,4.99000,4.89000,4.95598,"$145,288.76","362,452",3.76083,1.3454,2.05%,"$1,773.60",0.0028,$35.09,0.1411,$108.56,0.0456,"1,973","254,261"
2/28/2012,$4.87,"62,691.08",,,,4.95598,5.00000,4.73500,4.86798,"$305,075.07","386,149",3.63580,1.3428,0.29%,"$1,788.40",0.0027,$35.60,0.1368,$106.55,0.0457,"1,705","256,232"
2/29/2012,$4.86,"26,539.25",Feb 2012,$5.12,"169,135",4.86798,4.90000,4.80000,4.86001,"$129,089.93","342,453",3.70947,1.3432,2.46%,"$1,711.30",0.0028,$37.23,0.1305,$107.07,0.0454,"1,676","248,640"
3/1/2012,$4.94,"44,183.64",,,,4.86001,4.98888,4.86000,4.92130,"$218,150.92","453,115",3.75245,1.3437,2.40%,"$1,722.20",0.0029,$34.56,0.1429,$108.84,0.0454,"2,059","246,851"
3/2/2012,$4.69,"130,764.74",,,,4.92130,4.95000,4.51000,4.70499,"$613,272.66","731,389",3.52800,1.3327,-0.07%,"$1,709.80",0.0027,$35.21,0.1332,$106.70,0.0440,"2,543","681,043"
3/3/2012,$4.68,"40,075.06",,,,4.70499,4.77995,4.51000,4.61436,"$187,646.64","422,063",3.55740,1.3262,2.19%,"$1,709.80",0.0027,$35.21,0.1329,$106.70,0.0439,"1,466","591,159"
3/4/2012,$4.81,"58,826.16",,,,4.61436,4.94999,4.61200,4.82001,"$283,142.41","630,240",3.70000,1.3198,1.30%,"$1,709.80",0.0028,$35.21,0.1366,$106.70,0.0451,"1,377","457,447"
3/5/2012,$4.95,"65,828.18",,,,4.82001,5.05000,4.82001,4.98427,"$325,526.70","437,601",3.74318,1.3197,-0.90%,"$1,703.90",0.0029,$34.18,0.1448,$106.72,0.0464,"1,797","560,642"
3/6/2012,$4.98,"44,532.27",,,,4.98427,5.07000,4.90000,4.99010,"$221,579.34","360,222",3.84000,1.3204,1.58%,"$1,672.10",0.0030,$33.22,0.1499,$104.70,0.0476,"2,038","281,008"
3/7/2012,$4.93,"46,167.56",,,,4.99010,5.05000,4.84000,4.93752,"$227,645.86","403,618",3.83410,1.3171,2.23%,"$1,683.90",0.0029,$33.17,0.1486,$106.16,0.0464,"2,049","294,625"
3/8/2012,$4.87,"58,089.40",,,,4.93752,5.00000,4.75510,4.93016,"$283,093.81","413,181",3.81642,1.3135,1.65%,"$1,698.70",0.0029,$34.09,0.1429,$106.58,0.0457,"1,950","277,937"
3/9/2012,$4.90,"32,723.03",,,,4.93016,4.94900,4.82100,4.86112,"$160,227.85","605,187",3.78753,1.3202,2.78%,"$1,711.50",0.0029,$33.87,0.1447,$107.40,0.0456,"1,845","268,142"
3/10/2012,$4.82,"28,070.74",,,,4.86112,4.91309,4.75300,4.83315,"$135,426.18","534,069",3.70000,1.3207,1.09%,"$1,711.50",0.0028,$33.87,0.1423,$107.40,0.0449,"1,456","242,347"
3/11/2012,$4.91,"42,442.93",,,,4.83315,4.99000,4.81110,4.91000,"$208,576.68","352,413",3.71000,1.3123,-0.85%,"$1,711.50",0.0029,$33.87,0.1450,$107.40,0.0457,"1,590","234,928"
3/12/2012,$4.91,"22,048.15",,,,4.91000,4.95000,4.85610,4.89005,"$108,198.98","523,378",3.65000,1.3122,-2.10%,"$1,711.50",0.0029,$33.77,0.1454,$107.40,0.0457,"1,943","279,747"
3/13/2012,$5.16,"127,325.05",,,,4.89005,5.41000,4.86511,5.27000,"$656,673.85","668,177",4.05515,1.3118,0.93%,"$1,694.20",0.0030,$33.58,0.1537,$106.71,0.0484,"2,096","285,384"
3/14/2012,$5.37,"62,889.72",,,,5.27000,5.45000,5.25173,5.38000,"$337,721.85","460,298",4.23042,1.3131,3.15%,"$1,642.90",0.0033,$32.84,0.1635,$105.43,0.0509,"1,728","238,384"
3/15/2012,$5.33,"41,077.61",,,,5.38000,5.44500,5.25501,5.32656,"$219,063.81","624,033",4.10850,1.3055,0.69%,"$1,659.50",0.0032,$32.36,0.1647,$105.11,0.0507,"2,012","245,126"
3/16/2012,$5.35,"32,718.79",,,,5.32656,5.40000,5.30000,5.34388,"$174,983.16","492,599",4.19513,1.3051,2.40%,"$1,655.80",0.0032,$32.27,0.1658,$107.06,0.0500,"1,821","221,473"
3/17/2012,$5.32,"39,100.23",,,,5.34388,5.39980,5.21212,5.21590,"$207,915.56","506,495",4.08273,1.3109,2.54%,"$1,655.80",0.0032,$32.27,0.1649,$107.06,0.0497,"1,292","225,298"
3/18/2012,$5.26,"22,857.01",,,,5.21590,5.34000,5.21100,5.27943,"$120,310.25","403,515",4.10000,1.3176,2.27%,"$1,655.80",0.0032,$32.27,0.1630,$107.06,0.0491,"1,199","215,531"
3/19/2012,$4.88,"188,889.07",,,,5.27943,5.30990,4.50000,4.69390,"$922,722.01","358,260",3.59000,1.3176,0.77%,"$1,667.30",0.0029,$32.44,0.1504,$108.09,0.0451,"1,744","235,200"
3/20/2012,$4.79,"66,343.85",,,,4.69390,4.89999,4.58778,4.83790,"$318,065.31","496,018",3.75704,1.3185,2.34%,"$1,647.00",0.0029,$32.22,0.1487,$105.61,0.0454,"1,910","250,381"
3/21/2012,$4.82,"46,436.88",,,,4.83790,4.87000,4.75000,4.81488,"$223,605.57","547,823",3.63580,1.3224,-0.14%,"$1,650.30",0.0029,$31.97,0.1508,$107.27,0.0449,"1,519","221,924"
3/22/2012,$4.76,"58,069.92",,,,4.81488,4.88000,4.59768,4.70430,"$276,226.90","640,130",3.60171,1.3241,1.36%,"$1,642.50",0.0029,$31.79,0.1497,$105.35,0.0452,"1,583","214,796"
3/23/2012,$4.70,"54,129.94",,,,4.70430,4.79000,4.60000,4.68596,"$254,329.72","931,256",3.62000,1.3199,1.93%,"$1,662.40",0.0028,$31.54,0.1490,$106.87,0.0440,"1,505","197,920"
3/24/2012,$4.65,"39,068.59",,,,4.68596,4.72899,4.59595,4.67600,"$181,738.16","893,589",3.59000,1.3232,1.56%,"$1,662.40",0.0028,$31.54,0.1474,$106.87,0.0435,"1,341","186,571"
3/25/2012,$4.50,"71,556.26",,,,4.67600,4.68294,4.30000,4.55001,"$322,035.23","522,493",3.43980,1.3270,0.32%,"$1,662.40",0.0027,$31.54,0.1427,$106.87,0.0421,"1,360","221,703"
3/26/2012,$4.65,"69,838.07",,,,4.55001,4.73793,4.51588,4.61911,"$324,896.28","423,096",3.53000,1.3270,1.39%,"$1,685.60",0.0028,$32.23,0.1443,$107.03,0.0434,"1,927","216,974"
3/27/2012,$4.67,"73,431.76",,,,4.61911,4.84592,4.49000,4.81125,"$342,922.08","600,916",3.70854,1.3284,2.34%,"$1,684.90",0.0028,$33.01,0.1415,$107.33,0.0435,"2,006","214,055"
